"Ano Enade",co_grupo,co_ies,codmunic_inep,Área,"Nome da IES","Sigla IES","Município (funcionamento do curso)","código UF",UF,cd_dep,Rede,cd_catad,"Dep. Administrativa",cd_orgac,co_regiao_habil,"n. alunos presentes Enade","Participantes Ingressantes","Participantes Concluintes","Média FG_Ing","Média FG_Conc","Média CE_Ing","Média CE_Conc","Média Geral Ing","Média Geral Conc",Conceito_Enade,Conceito_IDD,"Conceito Preliminar Curso","% avaliam bem o plano de ensino (resp. A)","% equipamentos disponíveis são suficientes (resp. A/B)","Número de Docentes","Docentes Doutores","Docentes Regime Parcial/Integral","% Docentes Doutores","% Docentes Regime Parcial/Integral",Nota_infra,Nota_pedag,Nota_regime,Nota_doutor,Termo_insumos,"Nota Enade","Nota IDD","CPC Contínuo"
2007,17,7,350602703307,AGRONOMIA,"Universidade Federal de São Carlos",UFSCAR,ARARAS,35,SP,1,Pública,1,Federal,1,2,47,23,24,"63,173912048339844","70,79166412353516","43,639129638671875","63,70000076293945","48,5228271484375","65,47291564941406",5,2,4,"0,3529411852359772","0,5263158082962036",52,47,52,"0,9038461446762085",1,"2,6315789222717285","1,8685121536254883",5,"4,519230842590332","3,7229018211364746","4,09634256362915","1,873262643814087","3,3173866271972656"
2007,17,8,311206271303,AGRONOMIA,"Fundação Universidade Federal de Viçosa",UFV,VICOSA,31,MG,1,Pública,1,Federal,1,2,103,79,24,"61,91139221191406","68,58333587646484","43,99240493774414","62,93333435058594","48,47215270996094","64,34583282470703",5,4,4,"0,4761904776096344","0,6666666865348816",262,235,262,"0,8969465494155884",1,"3,3333334922790527","2,5210084915161133",5,"4,484732627868652","3,9578604698181152","3,9709949493408203","3,5831105709075928","3,85068941116333"
2007,17,9,410301113700,AGRONOMIA,"Universidade Estadual de Londrina",UEL,LONDRINA,41,PR,1,Pública,2,Estadual,1,2,80,50,30,"54,63999938964844","58,16666793823242","46,209999084472656","62,706668853759766","48,31749725341797","61,57167053222656",4,2,3,"0,40909090638160706","0,3478260934352875",89,66,89,"0,7415730357170105",1,"1,7391304969787598","2,1657752990722656",5,"3,7078652381896973","3,396028995513916","3,737201452255249","1,3379504680633545","2,915074348449707"
2007,17,10,410602227700,AGRONOMIA,"Pontifícia Universidade Católica do Paraná",PUCPR,TOLEDO,41,PR,2,Privada,5,Privada,1,2,69,69,0,"35,4420280456543",,"28,743478775024414",,"30,418115615844727",,SC,SC,SC,,,15,9,14,"0,6000000238418579","0,9333333373069763",,,"4,666666507720947","3,000000238418579",,,,
2007,17,10,411003725506,AGRONOMIA,"Pontifícia Universidade Católica do Paraná",PUCPR,"SAO JOSE DOS PINHAIS",41,PR,2,Privada,5,Privada,1,2,55,35,20,"41,400001525878906","57,70000076293945","34,10285568237305","50,345001220703125","35,92714309692383","52,18375015258789",3,2,3,"0,6111111044883728","0,9444444179534912",25,12,20,"0,47999998927116394","0,800000011920929","4,722222328186035","3,2352941036224365",4,"2,4000000953674316","3,2437570095062256","2,0954630374908447","1,0784764289855957","2,134855270385742"
2007,17,13,430201522509,AGRONOMIA,"Universidade de Caxias do Sul",UCS,VACARIA,43,RS,2,Privada,5,Privada,1,2,35,35,0,"23,457143783569336",,"23,805713653564453",,"23,718570709228516",,SC,SC,SC,,,17,4,5,"0,23529411852359772","0,29411765933036804",,,"1,4705883264541626","1,1764706373214722",,,,
2007,17,13,430201605108,AGRONOMIA,"Universidade de Caxias do Sul",UCS,"CAXIAS DO SUL",43,RS,2,Privada,5,Privada,1,2,27,27,0,"51,574073791503906",,"41,599998474121094",,"44,0935173034668",,SC,SC,SC,,,22,12,13,"0,5454545617103577","0,5909090638160706",,,"2,954545259475708","2,7272729873657227",,,,
2007,17,17,310501870206,AGRONOMIA,"Universidade Federal de Uberlândia",UFU,UBERLANDIA,31,MG,1,Pública,1,Federal,1,2,57,29,28,"61,431034088134766","63,44643020629883","48,7206916809082","63,43214416503906","51,898277282714844","63,43571472167969",5,2,4,"0,26923078298568726","0,5384615659713745",28,23,28,"0,8214285969734192",1,"2,692307710647583","1,4253394603729248",5,"4,107142925262451","3,448671579360962","4,059762477874756","1,7056591510772705","3,1702044010162354"
2007,17,20,430101014100,AGRONOMIA,"Universidade de Passo Fundo",UPF,"PASSO FUNDO",43,RS,2,Privada,5,Privada,1,2,97,69,28,"44,9202880859375","59,48214340209961","36,7159423828125","63,56071472167969","38,76702880859375","62,541072845458984",4,4,4,"0,7894737124443054","0,7894737124443054",51,26,22,"0,5098039507865906","0,4313725531101227","3,947368621826172","4,179566860198975","2,156862735748291","2,5490198135375977","3,040231943130493","3,3788177967071533","3,0538330078125","3,179746627807617"
2007,17,21,430602922400,AGRONOMIA,"Pontifícia Universidade Católica do Rio Grande do Sul",PUCRS,URUGUAIANA,43,RS,2,Privada,5,Privada,1,2,24,14,10,"48,89285659790039",57,"34,157142639160156","59,400001525878906","37,84107208251953","58,80000305175781",4,SC,3,"0,4444444477558136","0,800000011920929",16,0,7,0,"0,4375",4,"2,3529412746429443","2,1875",0,"1,56572687625885","3,0363073348999023",,"2,5951333045959473"
2007,17,24,290703113606,AGRONOMIA,"Universidade Estadual de Santa Cruz",UESC,ILHEUS,29,BA,1,Pública,2,Estadual,1,2,64,33,31,"20,015151977539063","55,59677505493164","15,75151538848877","48,99677276611328","16,817424774169922","50,64677429199219",2,3,3,"0,2857142984867096","0,2380952388048172",72,41,72,"0,5694444179534912",1,"1,1904761791229248","1,51260507106781",5,"2,847222089767456","2,827909231185913","1,310509204864502","2,127216100692749","2,0107414722442627"
2007,17,27,311005069307,AGRONOMIA,"Universidade Vale do Rio Verde",UNINCOR,"TRES CORACOES",31,MG,2,Privada,5,Privada,1,2,20,7,13,"46,14285659790039","48,730770111083984","40,85714340209961","51,58461380004883","42,17857360839844","50,87115478515625",3,2,3,"0,4000000059604645","0,7272727489471436",12,7,9,"0,5833333134651184","0,75","3,6363637447357178","2,117647171020508","3,75","2,9166667461395264","2,9720163345336914","2,3756566047668457","1,6700044870376587","2,3428690433502197"
2007,17,30,311004901607,AGRONOMIA,"Universidade José do Rosário Vellano",UNIFENAS,ALFENAS,31,MG,2,Privada,5,Privada,1,2,37,22,15,"45,25","56,29999923706055","38,745452880859375","61,43333435058594","40,37158966064453","60,150001525878906",4,3,3,"0,6000000238418579","0,6000000238418579",20,10,13,"0,5","0,6499999761581421",3,"3,1764707565307617","3,249999761581421","2,5","2,912407636642456","3,215116500854492","2,363781213760376","2,868903398513794"
2007,17,40,290100103201,AGRONOMIA,"Universidade do Estado da Bahia",UNEB,BARREIRAS,29,BA,1,Pública,2,Estadual,1,2,60,29,31,"67,67241668701172","66,20967864990234","47,958621978759766","57,07096862792969","52,88706970214844","59,35564422607422",4,3,SC,"0,5",0,23,7,23,"0,30434781312942505",1,0,"2,6470587253570557",5,"1,52173912525177","2,4968836307525635","3,6202731132507324","2,115543842315674","2,8318376541137695"
2007,17,40,290200418407,AGRONOMIA,"Universidade do Estado da Bahia",UNEB,JUAZEIRO,29,BA,1,Pública,2,Estadual,1,2,55,27,28,"55,55555725097656","60,82143020629883","40,57777786254883","55,45000076293945","44,32222366333008","56,7928581237793",4,3,3,"0,529411792755127","0,2777777910232544",89,23,89,"0,2584269642829895",1,"1,388888955116272","2,8027682304382324",5,"1,2921348810195923","2,5917036533355713","3,014441728591919","2,2837674617767334","2,6684179306030273"
2007,17,43,420301009300,AGRONOMIA,"Fundação Universidade do Estado de Santa Catarina",UDESC,LAGES,42,SC,1,Pública,2,Estadual,1,2,89,58,31,"50,594825744628906",60,"42,87586212158203","61,90967559814453","44,80560302734375","61,43225860595703",4,3,4,"0,5","0,4166666567325592",55,42,55,"0,7636363506317139",1,"2,0833332538604736","2,6470587253570557",5,"3,8181817531585693","3,6044692993164063","3,551551580429077","2,9471027851104736","3,3860924243927"
2007,17,47,520501415702,AGRONOMIA,"Universidade Estadual de Goiás",UEG,"PALMEIRAS DE GOIAS",52,GO,1,Pública,2,Estadual,1,2,26,26,0,"56,63461685180664",,"41,488460540771484",,"45,275001525878906",,SC,SC,SC,,,6,3,2,"0,5","0,3333333432674408",,,"1,6666666269302368","2,5",,,,
2007,17,47,520501710109,AGRONOMIA,"Universidade Estadual de Goiás",UEG,IPAMERI,52,GO,1,Pública,2,Estadual,1,2,66,49,17,"56,26530456542969","70,38235473632813","49,21632766723633","65,45882415771484","50,978572845458984","66,68970489501953",5,5,SC,"0,25",0,25,8,6,"0,3199999928474426","0,23999999463558197",0,"1,3235294818878174","1,1999999284744263","1,600000023841858","1,2664470672607422","4,209352016448975",5,"3,5636749267578125"
2007,17,56,350201324303,AGRONOMIA,"Universidade Estadual Paulista Júlio de Mesquita Filho",UNESP,JABOTICABAL,35,SP,1,Pública,2,Estadual,1,2,65,42,23,"56,369049072265625","68,36956787109375","42,18333435058594","62,76521682739258","45,72976303100586","64,16630554199219",4,3,4,"0,523809552192688","0,8181818127632141",116,114,116,"0,982758641242981",1,"4,090909004211426","2,7731094360351563",5,"4,913793087005615","4,270714282989502","3,8432137966156006","2,7841362953186035","3,653740882873535"
2007,17,56,350301620442,AGRONOMIA,"Universidade Estadual Paulista Júlio de Mesquita Filho",UNESP,"ILHA SOLTEIRA",35,SP,1,Pública,2,Estadual,1,2,55,40,15,"73,0625","70,93333435058594","52,712501525878906","65,33333587646484","57,80000305175781","66,73333740234375",5,3,5,"0,7142857313156128","0,7142857313156128",90,83,90,"0,9222221970558167",1,"3,5714285373687744","3,78151273727417",5,"4,611111164093018","4,372591972351074","4,6250810623168945","2,807654857635498","4,004106521606445"
2007,17,56,350402307506,AGRONOMIA,"Universidade Estadual Paulista Júlio de Mesquita Filho",UNESP,BOTUCATU,35,SP,1,Pública,2,Estadual,1,2,64,40,24,"65,5875015258789","56,39583206176758","46,810001373291016","57,266666412353516","51,50437545776367","57,04895782470703",4,2,4,"0,6000000238418579","0,6000000238418579",135,134,132,"0,9925925731658936","0,9777777791023254",3,"3,1764707565307617","4,888888835906982","4,962962627410889","4,261020183563232","3,426255702972412","1,1483213901519775","2,993304967880249"
2007,17,56,351405542602,AGRONOMIA,"Universidade Estadual Paulista Júlio de Mesquita Filho",UNESP,REGISTRO,35,SP,1,Pública,2,Estadual,1,2,47,29,18,"63,068965911865234","68,72222137451172","49,31034469604492","69,11666870117188","52,75","69,01805877685547",5,4,4,"0,1818181872367859","0,1818181872367859",12,11,12,"0,9166666865348816",1,"0,9090908765792847","0,9625668525695801",5,"4,583333492279053","3,326442241668701","4,643208980560303","3,1452536582946777","3,7987923622131348"
2007,17,57,410100228104,AGRONOMIA,"Universidade Estadual de Maringá",UEM,UMUARAMA,41,PR,1,Pública,2,Estadual,1,2,55,30,25,"56,46666717529297","63,939998626708984","38,49333190917969","68,03199768066406","42,986663818359375","67,00899505615234",5,5,4,"0,3333333432674408","0,6111111044883728",79,55,55,"0,6962025165557861","0,6962025165557861","3,055555582046509","1,7647058963775635","3,4810125827789307","3,4810125827789307","2,972973108291626","4,130756855010986","4,099793910980225","3,7741329669952393"
2007,17,57,410300915200,AGRONOMIA,"Universidade Estadual de Maringá",UEM,MARINGA,41,PR,1,Pública,2,Estadual,1,2,98,57,41,"58,8684196472168","66,57317352294922","41,478946685791016","64,43170928955078","45,826316833496094","64,96707153320313",5,5,4,"0,22727273404598236","0,27272728085517883",125,93,104,"0,7440000176429749","0,8320000171661377","1,3636363744735718","1,203208565711975","4,159999847412109","3,7200000286102295","2,902276039123535","3,9750142097473145","4,177157402038574","3,7138357162475586"
2007,17,82,420100116701,AGRONOMIA,"Universidade do Oeste de Santa Catarina",UNOESC,"SAO JOSE DO CEDRO",42,SC,2,Privada,5,Privada,1,2,35,35,0,"43,57143020629883",,"35,834285736083984",,"37,76856994628906",,SC,SC,SC,,,23,1,10,"0,043478261679410934","0,43478259444236755",,,"2,17391300201416","0,21739143133163452",,,,
2007,17,82,420100319507,AGRONOMIA,"Universidade do Oeste de Santa Catarina",UNOESC,XANXERE,42,SC,2,Privada,5,Privada,1,2,35,35,0,"45,57143020629883",,"39,02857208251953",,"40,66428756713867",,SC,SC,SC,,,6,0,3,0,"0,5",,,"2,5",0,,,,
2007,17,82,420300903600,AGRONOMIA,"Universidade do Oeste de Santa Catarina",UNOESC,"CAMPOS NOVOS",42,SC,2,Privada,5,Privada,1,2,40,40,0,"50,17499923706055",,"45,70249938964844",,"46,82062530517578",,SC,SC,SC,,,8,1,7,"0,125","0,875",,,"4,375","0,6250001192092896",,,,
2007,17,89,410401502406,AGRONOMIA,"Fundação Faculdades Luiz Meneghel",FFALM,BANDEIRANTES,41,PR,1,Pública,2,Estadual,4,2,78,36,42,"60,58333206176758","48,69047546386719","46,32500076293945","53,06666564941406","49,889583587646484","51,972618103027344",3,2,3,"0,6000000238418579","0,5945945978164673",46,18,46,"0,3913043439388275",1,"2,972973108291626","3,1764707565307617",5,"1,95652174949646","3,1136889457702637","2,7756149768829346","1,4672294855117798","2,4845216274261475"
2007,17,207,350201443402,AGRONOMIA,"Centro Universitário Moura Lacerda",CUML,"RIBEIRAO PRETO",35,SP,2,Privada,5,Privada,2,2,53,33,20,"39,57575607299805","43,70000076293945","35,51818084716797","56,310001373291016","36,53257369995117","53,157501220703125",3,3,3,"0,7222222089767456","0,6111111044883728",27,15,6,"0,5555555820465088","0,2222222238779068","3,055555582046509","3,8235292434692383","1,1111111640930176","2,777777910232544","2,6932990550994873","2,4438233375549316","2,078500270843506","2,409069299697876"
2007,17,265,351004034708,AGRONOMIA,"Faculdades Integradas de Ourinhos",FIO,OURINHOS,35,SP,2,Privada,5,Privada,3,2,25,25,0,"34,5",,"31,983999252319336",,"32,612998962402344",,SC,SC,SC,,,9,3,0,"0,3333333432674408",0,,,0,"1,6666667461395264",,,,
2007,17,271,350803641406,AGRONOMIA,"Universidade do Oeste Paulista",UNOESTE,"PRESIDENTE PRUDENTE",35,SP,2,Privada,5,Privada,1,2,72,45,27,"38,011112213134766","43,44444274902344","26,520000457763672","46,14814758300781","29,392778396606445","45,47222137451172",2,1,2,"0,5789473652839661","0,761904776096344",35,20,32,"0,5714285969734192","0,9142857193946838","3,809523820877075","3,0650155544281006","4,5714287757873535","2,857142925262451","3,4180846214294434","1,3145502805709839","0,49498218297958374","1,6997401714324951"
2007,17,296,430603101602,AGRONOMIA,"Universidade da Região da Campanha",URCAMP,BAGE,43,RS,2,Privada,5,Privada,1,2,25,14,11,"43,32143020629883","52,8636360168457","35,11428451538086","56,71818161010742","37,16606903076172","55,754547119140625",3,2,3,"0,30000001192092896","0,8999999761581421",29,2,26,"0,06896551698446274","0,8965517282485962","4,5","1,5882353782653809","4,482758522033691","0,3448275923728943","2,0894784927368164","2,6342177391052246","1,5001899003982544","2,130587577819824"
2007,17,308,310401568606,AGRONOMIA,"Universidade Presidente Antônio Carlos",UNIPAC,"TEOFILO OTONI",31,MG,2,Privada,5,Privada,1,2,22,22,0,"47,59090805053711",,"36,2863655090332",,"39,11250305175781",,SC,SC,SC,,,5,1,1,"0,20000000298023224","0,20000000298023224",,,"0,9999999403953552","1,0000001192092896",,,,
2007,17,308,310501870206,AGRONOMIA,"Universidade Presidente Antônio Carlos",UNIPAC,UBERLANDIA,31,MG,2,Privada,5,Privada,1,2,10,0,10,,"34,900001525878906",,"29,049999237060547",,"30,512500762939453",SC,SC,SC,"0,125","0,625",7,0,2,0,"0,2857142984867096","3,125","0,6617647409439087","1,428571343421936",0,,,,
2007,17,308,310602607406,AGRONOMIA,"Universidade Presidente Antônio Carlos",UNIPAC,"BOM DESPACHO",31,MG,2,Privada,5,Privada,1,2,26,26,0,"42,28845977783203",,"32,91538619995117",,"35,2586555480957",,SC,SC,SC,,,4,0,1,0,"0,25",,,"1,2499998807907104",0,,,,
2007,17,319,350100215509,AGRONOMIA,"Universidade Camilo Castelo Branco",UNICASTELO,FERNANDOPOLIS,35,SP,2,Privada,5,Privada,1,2,74,37,37,"50,56756591796875","54,17567443847656","42,52702713012695","57,83243179321289","44,53716278076172","56,918243408203125",4,3,3,"0,3199999928474426","0,3199999928474426",36,14,22,"0,3888888955116272","0,6111111044883728","1,600000023841858","1,6941176652908325","3,055555582046509","1,9444445371627808","2,1054039001464844","3,107999563217163","2,5110747814178467","2,628143548965454"
2007,17,319,350502513702,AGRONOMIA,"Universidade Camilo Castelo Branco",UNICASTELO,DESCALVADO,35,SP,2,Privada,5,Privada,1,2,35,35,0,"45,70000076293945",,"38,448570251464844",,"40,26142883300781",,SC,SC,SC,,,40,23,23,"0,574999988079071","0,574999988079071",,,"2,875","2,875",,,,
2007,17,329,351003935507,AGRONOMIA,"Escola Superior de Agronomia de Paraguaçú Paulista",ESAPP,"PARAGUACU PAULISTA",35,SP,2,Privada,5,Privada,4,2,70,41,29,"37,0121955871582","45,431034088134766","24,78536605834961","47,73103332519531","27,842073440551758","47,15603256225586",2,1,2,"0,75","0,3125",36,17,19,"0,4722222089767456","0,5277777910232544","1,5625","3,970588207244873","2,6388888359069824","2,3611111640930176","2,7809839248657227","1,4450812339782715","0,5465087294578552","1,5762803554534912"
2007,17,367,310200435100,AGRONOMIA,"Universidade Estadual de Montes Claros",UNIMONTES,JANAUBA,31,MG,1,Pública,2,Estadual,1,2,52,41,11,"57,46341323852539","61,09090805053711","47,20243835449219","66,40908813476563","49,76768112182617","65,07954406738281",5,4,4,"0,3636363744735718","0,4545454680919647",30,19,29,"0,6333333253860474","0,9666666388511658","2,2727272510528564","1,9251337051391602","4,8333330154418945","3,1666667461395264","3,135115146636963","4,17535400390625","3,0703999996185303","3,5317962169647217"
2007,17,386,520301008707,AGRONOMIA,"Centro Universitário de Goiás",UNIGOIÁS,GOIANIA,52,GO,2,Privada,5,Privada,2,2,28,28,0,"37,51785659790039",,"31,092857360839844",,"32,6991081237793",,SC,SC,SC,,,21,9,4,"0,4285714328289032","0,190476194024086",,,"0,9523808360099792","2,142857313156128",,,,
2007,17,387,500200402704,AGRONOMIA,"Universidade Católica Dom Bosco",UCDB,"CAMPO GRANDE",50,MS,2,Privada,5,Privada,1,2,69,46,23,"44,19565200805664",50,"32,44565200805664","49,260868072509766","35,38315200805664","49,44565200805664",2,2,3,"0,5454545617103577","0,9130434989929199",26,14,24,"0,5384615659713745","0,9230769276618958","4,5652174949646","2,8877005577087402","4,615384578704834","2,692307949066162","3,3936562538146973","1,9150569438934326","1,722865104675293","2,3009791374206543"
2007,17,404,530100100108,AGRONOMIA,"Faculdades Integradas da Upis",UPIS,BRASILIA,53,DF,2,Privada,5,Privada,3,2,43,21,22,"44,52381134033203","56,3636360168457","35,485713958740234","54,022727966308594","37,7452392578125","54,60795593261719",3,3,3,"0,9444444179534912",1,35,8,24,"0,22857142984867096","0,6857143044471741",5,5,"3,4285714626312256","1,1428571939468384","3,1244022846221924","2,578734874725342","2,560591697692871","2,736992359161377"
2007,17,420,350903829005,AGRONOMIA,"Universidade de Marília",UNIMAR,MARILIA,35,SP,2,Privada,5,Privada,1,2,62,41,21,"37,04878234863281","60,33333206176758","26,79024314880371","56,152381896972656","29,354877471923828","57,1976203918457",3,3,3,"0,6470588445663452","0,7777777910232544",17,12,15,"0,7058823704719543","0,8823529481887817","3,8888888359069824","3,425605535507202","4,411764621734619","3,529411792755127","3,7477054595947266","2,3565714359283447","2,0475504398345947","2,6812052726745605"
2007,17,439,350201124105,AGRONOMIA,"Faculdade Doutor Francisco Maeda",FAFRAM,ITUVERAVA,35,SP,2,Privada,5,Privada,4,2,32,12,20,"64,83333587646484","59,45000076293945","47,71666717529297","61,27000045776367","51,99583435058594","60,81500244140625",4,4,4,"0,7368420958518982","0,9473684430122375",30,16,23,"0,5333333611488342","0,7666666507720947","4,736842155456543","3,9009287357330322","3,8333332538604736","2,6666669845581055","3,489672899246216","3,8038620948791504","3,780423879623413","3,7025740146636963"
2007,17,441,420100403006,AGRONOMIA,"Universidade do Contestado",UnC,CACADOR,42,SC,2,Privada,5,Privada,1,2,16,16,0,"45,5",,"40,431251525878906",,"41,69844055175781",,SC,SC,SC,,,18,4,9,"0,2222222238779068","0,5",,,"2,5","1,1111111640930176",,,,
2007,17,446,430101106106,AGRONOMIA,"Universidade de Cruz Alta",UNICRUZ,"CRUZ ALTA",43,RS,2,Privada,5,Privada,1,2,54,24,30,52,"53,46666717529297","43,045833587646484","58,436668395996094","45,28437423706055","57,19416809082031",4,3,3,"0,37931033968925476","0,7931034564971924",35,3,22,"0,08571428805589676","0,6285714507102966","3,965517282485962","2,0081136226654053","3,142857313156128","0,4285714626312256","1,8627456426620483","3,1829400062561035","2,61865496635437","2,617596387863159"
