Ano,Cód.Área,"Área de Enquadramento",Cód.IES,"Nome da IES","Sigla da IES","Categ. Administrativa","Org. Acadêmica","Cód. Município","Município do Curso","UF do Curso","Região do Curso","Nr. Cursos da Unidade","Conluintes Inscritos","Concluintes Participantes","Nota Bruta - FG","Nota Bruta - CE","Nota Bruta - Geral","Nota Contínua do Enade","Nota Bruta - Org. Didático-Pedagógica","Nota Padronizada - Org. Didático-Pedagógica","Nota Bruta - Infraestrutura","Nota Padronizada - Infraestrutura","Nota Bruta - Oport. Ampliação","Nota Padronizada - Oport. Ampliação","Ingressantes inscritos no Enade","Ingressantes participantes no Enem","Nota dos Ingressantes no Enem","% de Ingressantes cujos pais têm ensino superior","Nota Bruta do IDD","Nota Padronizada do IDD","% de Mestres","Nota Padronizada de Mestres","% de Doutores","Nota Padronizada de Doutores","% regime de trabalho mínimo parcial","Nota padronizada de regime de trabalho","CPC Contínuo","CPC Faixa",Observação
2013,19,FARMÁCIA,794,"CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE",UNIVAG,"Privada sem fins lucrativos","Centro Universitário",5108402,"VARZEA GRANDE",MT,CENTRO-OESTE,1,0,0,,,,,,0,,0,,0,24,15,"44,66116714477539",20,,,"85,71428680419922","3,8888889782804297",50,"2,499999928658742","78,57142639160156","3,8461536974703514",,SC,
2013,19,FARMÁCIA,823,"UNIVERSIDADE DO CEUMA - UNICEUMA",UNICEUMA,"Privada sem fins lucrativos",Universidade,2111300,"SAO LUIS",MA,NORDESTE,1,99,98,"45,5173454284668","33,43673324584961","36,46326446533203","1,5403382778167725","5,734933376312256","4,394312537293409","5,773988723754883","4,625805237180149","5,652921199798584","4,420296701726917",119,102,"50,15840530395508","36,633663177490234","21,15032196044922","1,715303897857666","79,4117660522461","3,398692898310035","47,05882263183594","2,3529410547707954",100,5,"2,562638282775879",3,
2013,19,FARMÁCIA,826,"CENTRO UNIVERSITÁRIO DE DESENVOLVIMENTO DO CENTRO-OESTE",UNIDESC,"Privada sem fins lucrativos","Centro Universitário",5212501,LUZIANIA,GO,CENTRO-OESTE,1,17,16,"48,525001525878906","29,643749237060547","34,368751525878906","1,2613179683685303","5,659846305847168","4,189070108017835","5,631598949432373","4,390058142303792","4,881372451782227","3,1316284169088995",22,2,"49,66374969482422",50,,"1,2613179683685303","55,17241287231445","1,5134098666556237","10,344827651977539","0,5172413842304315","41,379310607910156","1,8435011939365318","1,635053277015686",2,
2013,19,FARMÁCIA,830,"UNIVERSIDADE FEDERAL DO AMAPÁ",UNIFAP,"Pública Federal",Universidade,1600303,MACAPA,AP,NORTE,1,0,0,,,,,,0,,0,,0,52,46,"55,18396759033203","33,33333206176758",,,92,"4,377777785452369",48,"2,3999999243782666",100,5,,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,19,FARMÁCIA,862,"FACULDADE ESTÁCIO DE SÁ DE CAMPO GRANDE",FESCG,"Privada com fins lucrativos",Faculdade,5002704,"CAMPO GRANDE",MS,CENTRO-OESTE,1,10,10,"42,470001220703125","34,5","36,5","1,526078462600708","5,293797969818115","3,188516161453604","5,056410312652588","3,4377491136036693","4,25","2,0770876495921797",85,39,"49,821346282958984","22,22222137451172","19,68022346496582","1,4433907270431519","84,61538696289063","3,8034189819503146","30,769229888916016","1,5384614561447023","76,92308044433594","3,757396603761393","2,0711863040924072",3,
2013,19,FARMÁCIA,878,"CENTRO UNIVERSITÁRIO DO LESTE DE MINAS GERAIS",UNILESTEMG,"Privada sem fins lucrativos","Centro Universitário",3131307,IPATINGA,MG,SUDESTE,1,1,1,,,,,"5,043478488922119","2,504294685361204","5,181818008422852","3,6453799159492366","4,599999904632568","2,661669952472626",2,0,,,,,"88,88888549804688","4,135802200718926","27,77777862548828","1,3888888730352762","72,22222137451172","3,5042734212564772",,SC,
2013,19,FARMÁCIA,952,"UNIVERSIDADE SANTA CECÍLIA",UNISANTA,"Privada sem fins lucrativos",Universidade,3548500,SANTOS,SP,SUDESTE,1,25,24,"44,04999923706055","39,454166412353516","40,62083435058594","2,1216182708740234","5,592144012451172","4,004013137664854","5,614269733428955","4,361367032154354","5,2909722328186035","3,8157565894644385",31,18,"53,462223052978516","22,22222137451172","23,47398567199707","2,145094633102417",95,"4,611111135530264",70,"3,4999999714634966",90,"4,461538447193119","2,994318723678589",4,
2013,19,FARMÁCIA,1038,"FACULDADES INTEGRADAS DE TRÊS LAGOAS",AEMS,"Privada sem fins lucrativos",Faculdade,5008305,"TRES LAGOAS",MS,CENTRO-OESTE,1,0,0,,,,,,0,,0,,0,46,16,"47,10187530517578","14,285714149475098",,,"76,92308044433594","3,2051284385860384","38,46154022216797","1,9230769517163224","76,92308044433594","3,757396603761393",,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,19,FARMÁCIA,1041,"CENTRO UNIVERSITÁRIO UNIVATES",UNIVATES,"Privada sem fins lucrativos","Centro Universitário",4311403,LAJEADO,RS,SUL,1,37,37,"49,4054069519043","41,14324188232422","43,22972869873047","2,526742935180664","5,610992431640625","4,055533211458637","5,688149452209473","4,4836857427134715","5,6936936378479","4,488396196849463",45,21,"50,62809371948242","23,809524536132813","28,068214416503906","2,99485445022583","97,5","4,805555607010199","52,5","2,6249999429269937",90,"4,461538447193119","3,282888889312744",4,
2013,19,FARMÁCIA,1042,"UNIVERSIDADE POSITIVO",UP,"Privada com fins lucrativos",Universidade,4106902,CURITIBA,PR,SUL,1,30,26,"43,873077392578125","37,1961555480957","38,880767822265625","1,8729729652404785","5,077357292175293","2,59689871582372","4,947573184967041","3,2575533135886428","4,849999904632568","3,0792288698523826",0,0,,,,,100,5,"62,5","3,124999928658742","91,66666412353516","4,5512819098210375",,SC,
2013,19,FARMÁCIA,1043,"CENTRO UNIVERSITÁRIO HERMINIO OMETTO",UNIARARAS,"Privada sem fins lucrativos","Centro Universitário",3503307,ARARAS,SP,SUDESTE,1,43,23,"50,73043441772461","38,6478271484375","41,68260955810547","2,315748453140259","5,638906478881836","4,131833271116017","5,5016093254089355","4,174841253589586","5,404761791229248","4,005811971642569",100,69,"52,32351303100586","13,432835578918457","24,46690559387207","2,328747510910034","92,5","4,416666664050329",50,"2,499999928658742","72,5","3,519230729781078","2,867178440093994",3,
2013,19,FARMÁCIA,1046,"UNIÃO DAS FACULDADES DOS GRANDES LAGOS",UNILAGO,"Privada sem fins lucrativos",Faculdade,3549805,"SAO JOSE DO RIO PRETO",SP,SUDESTE,1,9,9,"52,18888854980469","38,5555534362793","41,97777557373047","2,367079019546509","5,830193042755127","4,65469464821798","5,940948009490967","4,90223076839756","5,203703880310059","3,6699978753298",36,11,"49,84090805053711",30,"25,262704849243164","2,475940465927124",100,5,"52,173912048339844","2,6086955405093355",100,5,,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,19,FARMÁCIA,1058,"Estácio FIB - Centro Universitário Estácio da Bahia","Estácio FIB","Privada com fins lucrativos","Centro Universitário",2927408,SALVADOR,BA,NORDESTE,1,47,41,"46,40975570678711","30,921951293945313","34,80487823486328","1,3091248273849487","5,385931968688965","3,440354570328299","5,143405437469482","3,5817822848221543","4,765116214752197","2,937453109586622",182,98,"47,338443756103516","12,5","20,582015991210938","1,610188603401184","91,3043441772461","4,3236712397425565","47,826087951660156","2,391304316808149","82,60869598388672","4,063545137377763","2,3236799240112305",3,
2013,19,FARMÁCIA,1077,"Faculdade Estácio do Recife - Estácio FIR","Estácio FIR","Privada com fins lucrativos",Faculdade,2611606,RECIFE,PE,NORDESTE,1,0,0,,,,,,0,,0,,0,68,36,"47,865623474121094","11,764705657958984",,,100,5,20,"0,9999999714634968",60,"2,8461537887724777",,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,19,FARMÁCIA,1078,"FACULDADE INTEGRADO DE CAMPO MOURÃO",CEI,"Privada com fins lucrativos",Faculdade,4104303,"CAMPO MOURAO",PR,SUL,1,39,29,"53,63793182373047","40,951725006103516","44,12413787841797","2,683854818344116","5,648227691650391","4,1573118055984475","5,4473443031311035","4,084997593809204","5,461905002593994","4,1012545495044055",34,26,"49,10769271850586","33,33333206176758","30,230487823486328","3,394794225692749",75,"3,0555555206710516","12,5","0,6249999286587421",75,"3,6538461179827983","2,940483570098877",3,
2013,19,FARMÁCIA,1087,"FACULDADES INTEGRADAS APARÍCIO CARVALHO",FIMCA,"Privada sem fins lucrativos",Faculdade,1100205,"PORTO VELHO",RO,NORTE,1,50,47,"44,963829040527344","33,81489181518555","36,61489486694336","1,5575146675109863","4,883780479431152","2,0677772684068314","4,359490871429443","2,283896944197865","3,4753787517547607","0,7832876828682421",76,32,"50,00117111206055","43,33333206176758","20,57843017578125","1,6095253229141235","35,71428680419922",0,"21,428571701049805","1,071428551045355","21,428571701049805","0,7692307453218655","1,382103681564331",2,
2013,19,FARMÁCIA,1092,"FACULDADES INTEGRADAS DE BAURU",FIB,"Privada com fins lucrativos",Faculdade,3506003,BAURU,SP,SUDESTE,1,0,0,,,,,,0,,0,,0,15,1,,,,,"87,5","4,027777760335526",50,"2,499999928658742",100,5,,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,19,FARMÁCIA,1113,"CENTRO UNIVERSITÁRIO EURO-AMERICANO",UNIEURO,"Privada sem fins lucrativos","Centro Universitário",5300108,BRASILIA,DF,CENTRO-OESTE,2,38,37,"44,99459457397461","36,48918914794922","38,624324798583984","1,8445000648498535","5,956521511077881",5,6,5,"5,977477550506592","4,96238218059259",126,63,"52,28718185424805","14,754097938537598","20,963802337646484","1,68080472946167",100,5,"65,45454406738281","3,2727271274505294",100,5,"2,947150230407715",4,
2013,19,FARMÁCIA,1126,"UNIVERSIDADE ESTADUAL DO CENTRO OESTE",UNICENTRO,"Pública Estadual",Universidade,4109401,GUARAPUAVA,PR,SUL,1,25,25,"55,231998443603516","53,04399871826172","53,61199951171875","4,042547702789307","4,6762847900390625","1,5006099772425296","4,070055961608887","1,804695106655546","4,636000156402588","2,7217988563261164",29,27,"55,253334045410156","48,14814758300781","34,34419631958008","4,155675888061523",100,5,"83,33333587646484","4,166666761788344","93,33333587646484","4,641025760968641","3,8818986415863037",4,
2013,19,FARMÁCIA,1128,"UNIVERSIDADE DE ITAÚNA",UI,"Privada sem fins lucrativos",Universidade,3133808,ITAUNA,MG,SUDESTE,1,64,63,"50,56825256347656","37,5396842956543","40,80476379394531","2,1905617713928223","5,231896877288818","3,0193161447506247","5,18667459487915","3,6534207002384873","3,649453639984131","1,074033705982064",25,16,"51,244529724121094","42,85714340209961","25,023151397705078","2,4316320419311523",80,"3,4444444243858547",36,"1,7999999432837",68,"3,2769230465587693","2,4992566108703613",3,
2013,19,FARMÁCIA,1129,"CENTRO UNIVERSITÁRIO DO NORTE PAULISTA",UNORP,"Privada sem fins lucrativos","Centro Universitário",3549805,"SAO JOSE DO RIO PRETO",SP,SUDESTE,1,40,39,"41,14615249633789","29,951282501220703","32,766666412353516","0,9845991134643555","5,612756252288818","4,060354449727533","5,625171661376953","4,379416758492776","5,440170764923096","4,064953286895808",0,0,,,,,"83,33333587646484","3,7037038946600243","33,33333206176758","1,6666665477645701","72,22222137451172","3,5042734212564772",,SC,
2013,19,FARMÁCIA,1131,"FACULDADE SANTO AGOSTINHO",FSA,"Privada com fins lucrativos",Faculdade,2211001,TERESINA,PI,NORDESTE,1,51,48,"47,743751525878906","32,76250076293945","36,52083206176758","1,561716914176941","5,7025146484375","4,305699426181856","5,695000171661377","4,495028108331713","5,2213335037231445","3,699443474120626",158,140,"48,15667724609375","47,727272033691406","20,518932342529297","1,5985203981399536","86,48648834228516","3,94894909874018","18,91891860961914","0,9459459131675302",100,5,"2,3250534534454346",3,
2013,19,FARMÁCIA,1149,"CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO",CEUNSP,"Privada com fins lucrativos","Centro Universitário",3523909,ITU,SP,SUDESTE,1,8,0,,,,,"5,956239223480225","4,999228396599077",6,5,6,5,68,25,"51,028499603271484","29,16666603088379",,,80,"3,4444444243858547","26,66666603088379","1,3333332239434046","46,66666793823242","2,128205155301886",,SC,
2013,19,FARMÁCIA,1157,"ESCOLA SUPERIOR SÃO FRANCISCO DE ASSIS",ESFA,"Privada sem fins lucrativos",Faculdade,3204609,"SANTA TERESA",ES,SUDESTE,1,20,18,"51,338890075683594","43,03888702392578","45,13888931274414","2,8103716373443604","5,584980010986328","3,9844310599228527","4,899460315704346","3,177895417354181","4,250877380371094","2,0785530913860204",0,0,,,,,55,"1,4999999843019731",10,"0,4999999143904905",25,"0,961538353948395",,SC,
2013,19,FARMÁCIA,1173,"FACULDADE ANHANGUERA DE BRASÍLIA",FAB,"Privada com fins lucrativos",Faculdade,5300108,BRASILIA,DF,CENTRO-OESTE,1,0,0,,,,,,0,,0,,0,157,64,"50,410037994384766","9,090909004211426",,,"84,21052551269531","3,7719297508908394","42,105262756347656","2,1052630771664713","73,68421173095703","3,582995979100998",,SC,
2013,19,FARMÁCIA,1196,"CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR",UNICESUMAR,"Privada com fins lucrativos","Centro Universitário",4115200,MARINGA,PR,SUL,2,36,35,"51,23999786376953","47,04571533203125","48,11714172363281","3,23427152633667","5,759532451629639","4,461551464407258","5,819004535675049","4,700335542833721","5,514705657958984","4,189444094892775",50,28,"49,7091064453125","25,925926208496094","33,18623733520508","3,9414968490600586",100,5,"47,619049072265625","2,3809523792537797","90,47618865966797","4,487179347710883","3,7694287300109863",4,
2013,19,FARMÁCIA,1202,"FACULDADE SANTA RITA",FASAR,"Privada com fins lucrativos",Faculdade,3118304,"CONSELHEIRO LAFAIETE",MG,SUDESTE,1,0,0,,,,,,0,,0,,0,17,14,"53,22053527832031","35,71428680419922",,,100,5,50,"2,499999928658742","87,5","4,326923058991399",,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,19,FARMÁCIA,1224,"CENTRO UNIVERSITÁRIO DE JALES",UNIJALES,"Privada sem fins lucrativos","Centro Universitário",3524808,JALES,SP,SUDESTE,1,25,24,"38,4375","23,72083282470703","27,40833282470703","0,20536242425441742","5,072052001953125","2,5823973415787425","4,698665142059326","2,8454496373119413","4,1742424964904785","1,9505547839477322",25,16,"42,833438873291016",20,"18,471694946289063","1,2198582887649536","62,5","2,0833333202516444","18,75","0,9374999643293711","93,75","4,6634615294957",,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,19,FARMÁCIA,1230,"CENTRO REGIONAL UNIVERSITÁRIO DE ESPÍRITO SANTO DO PINHAL",UNIPINHAL,"Privada sem fins lucrativos","Centro Universitário",3515186,"ESPIRITO SANTO DO PINHAL",SP,SUDESTE,1,82,74,"42,727027893066406","29,799999237060547","33,043243408203125","1,0347615480422974","5,009738445281982","2,41206989072514","4,61641788482666","2,7092772051576675","3,990222215652466","1,6431975578179183",21,8,"49,55812454223633","12,5","19,667219161987305","1,4409854412078857","79,31034851074219","3,39080487534872","24,13793182373047","1,206896539423921","65,51724243164063","3,1432360649955515","1,7398338317871094",2,
2013,19,FARMÁCIA,1232,"CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE",UNIANDRADE,"Privada sem fins lucrativos","Centro Universitário",4106902,CURITIBA,PR,SUL,1,55,54,"43,24074172973633","32,6314811706543","35,29999923706055","1,3588006496429443","5,653691291809082","4,172245999239385","5,372740268707275","3,961479656325921","5,301258087158203","3,8329363522802296",62,46,"53,00978088378906","17,94871711730957","18,905546188354492","1,3001044988632202","96,96969604492188","4,764309748188895","54,54545593261719","2,7272727013304516","84,8484878540039","4,184149340191007","2,4138379096984863",3,
2013,19,FARMÁCIA,1244,"FACULDADE BRASILEIRA","MULTIVIX VITÓRIA","Privada com fins lucrativos",Faculdade,3205309,VITORIA,ES,SUDESTE,1,15,15,"47,766666412353516","43,72666549682617","44,746665954589844","2,733977794647217","5,956521511077881",5,"5,974359035491943","4,957547653438148","5,933333396911621","4,888651047832683",44,28,"51,54383850097656","19,230770111083984","27,558486938476563","2,900574207305908","88,23529052734375","4,084967045289466","35,29411697387695","1,7647057910780966",100,5,"3,2531685829162598",4,
2013,19,FARMÁCIA,1263,"FACULDADE BEZERRA DE ARAÚJO",FABA,"Privada com fins lucrativos",Faculdade,3304557,"RIO DE JANEIRO",RJ,SUDESTE,1,28,20,"46,435001373291016","39,10499954223633","40,959999084472656","2,184377431869507","5,061630725860596","2,5539118632090863","4,226922988891602","2,0644114093962425","3,3759260177612305","0,6171780847245758",35,16,"50,768592834472656","6,25","26,331096649169922","2,673552989959717","61,11111068725586","1,9753086051527768","11,11111068725586","0,5555554921411041","16,66666603088379","0,5128204968812438","1,9527554512023926",3,
2013,19,FARMÁCIA,1273,"FACULDADE CAMPO LIMPO PAULISTA",FACCAMP,"Privada com fins lucrativos",Faculdade,3509601,"CAMPO LIMPO PAULISTA",SP,SUDESTE,1,45,44,"44,620452880859375","28,595455169677734","32,60681915283203","0,9855172634124756","4,890963554382324","2,087411420322017","4,303175926208496","2,1906593432729613","3,1560606956481934","0,24995107847304765",32,10,"48,9952507019043",0,"20,128620147705078","1,5263272523880005",90,"4,2222222318154605",60,"2,9999999143904903",20,"0,6923075775449548","1,8222453594207764",2,
2013,19,FARMÁCIA,1281,"FACULDADE DE CIÊNCIAS SOCIAIS E AGRÁRIAS DE ITAPEVA",FAIT,"Privada com fins lucrativos",Faculdade,3522406,ITAPEVA,SP,SUDESTE,1,18,18,"35,983333587646484","26,933332443237305","29,21666717529297","0,44559091329574585","5,053380489349365","2,5313607274275967","5,0714192390441895","3,4625985907002543","4,504629611968994","2,50237908189988",40,29,"48,35905075073242","29,629629135131836","14,211151123046875","0,4318174719810486",100,5,"61,53845977783203","3,0769229122894046",100,5,"1,8773342370986938",2,
2013,19,FARMÁCIA,1292,"FACULDADES ADAMANTINENSES INTEGRADAS",FAI,"Pública Municipal",Faculdade,3500105,ADAMANTINA,SP,SUDESTE,1,58,43,"41,281394958496094","32,60930252075195","34,79767608642578","1,274228811264038","5,551567077636719","3,893100393934328","5,50748348236084","4,184566812012397","5,188759803771973","3,6450377125160403",31,13,"49,978267669677734","41,66666793823242","19,95633316040039","1,4944607019424438","74,0740737915039","2,9835390177750956","22,22222137451172","1,1111110556234662","48,14814758300781","2,207977104814716","1,9262741804122925",2,
2013,19,FARMÁCIA,1299,"FACULDADES INTEGRADAS DE FERNANDÓPOLIS",FIFE,"Privada sem fins lucrativos",Faculdade,3515509,FERNANDOPOLIS,SP,SUDESTE,1,24,24,"53,95833206176758","46,36249923706055","48,26250076293945","3,2753286361694336","5,695652008056641","4,286941101483778","5,583916187286377","4,311112331829557","5,355302810668945","3,9232038275558203",44,34,"47,37360382080078","18,18181800842285","34,72080993652344","4,225335121154785",100,5,"40,90909194946289","2,045454534915496",100,5,"3,8259074687957764",4,
2013,19,FARMÁCIA,1310,"FACULDADE DE AMERICANA",FAM,"Privada sem fins lucrativos",Faculdade,3501608,AMERICANA,SP,SUDESTE,1,0,0,,,,,,0,,0,,0,40,13,"48,04057693481445","23,076923370361328",,,96,"4,688888892726185",56,"2,7999999058295395",60,"2,8461537887724777",,SC,
2013,19,FARMÁCIA,1317,"FACULDADE SUDOESTE PAULISTA",FSP,"Privada com fins lucrativos",Faculdade,3504503,AVARE,SP,SUDESTE,1,0,0,,,,,,0,,0,,0,44,23,"50,74717330932617","22,727272033691406",,,"79,31034851074219","3,39080487534872","34,482757568359375","1,724137816642466","89,6551742553711","4,442970897202602",,SC,
2013,19,FARMÁCIA,1336,"FACULDADE ASSIS GURGACZ",FAG,"Privada sem fins lucrativos",Faculdade,4104808,CASCAVEL,PR,SUL,1,23,21,"46,86190414428711","48,380950927734375","48,023807525634766","3,1932358741760254","5,9296064376831055","4,926430513762887","5,963369846343994","4,9393533607954865","5,9365081787109375","4,893953755271737",33,20,"47,01974868774414","26,3157901763916","34,89805221557617","4,258118629455566",100,5,"21,428571701049805","1,071428551045355",100,5,"3,7785017490386963",4,
